source,target,weight
329,241,3
329,166,2
329,126,22
329,39,14
329,7,21
329,766,2
193,210,2
193,907,1
193,406,12
193,377,2
193,341,1
193,684,7
193,776,1
193,80,4
193,461,3
193,16,2
193,390,1
193,287,1
193,213,2
193,216,11
193,571,5
193,451,9
193,951,1
193,591,2
193,338,12
193,135,1
193,118,1
193,446,1
193,350,1
193,348,15
193,291,1
193,139,5
193,411,10
193,143,1
193,937,1
193,9,5
193,86,3
193,220,2
193,120,2
193,905,2
193,1021,2
193,346,4
193,125,4
193,618,1
193,562,9
193,442,2
193,107,1
193,227,2
193,476,1
193,5,26
193,1046,1
193,421,2
193,705,1
193,1022,2
601,929,3
601,657,2
601,456,2
601,16,1
601,753,7
601,652,10
601,9,1
601,8,4
601,109,2
1119,263,1
1119,50,2
1119,37,1
1119,147,1
1119,336,1
1119,312,1
1119,22,2
1119,59,1
1119,124,1
1119,9,1
1119,316,3
1119,218,1
1119,53,1
1119,187,1
1119,10,3
587,659,11
587,163,1
587,180,3
587,142,4
587,311,3
587,9,2
587,317,3
587,156,6
587,8,9
587,30,17
587,352,13
587,191,5
587,20,1
566,129,5
566,117,6
566,671,8
566,437,8
566,292,6
566,526,5
566,106,1
566,403,1
566,529,6
566,17,9
566,413,4
566,468,12
1038,294,2
1038,861,3
1038,35,3
1038,37,1
1038,248,1
1038,691,2
1038,22,2
1038,21,2
1038,62,1
1038,53,2
1038,387,2
1038,10,3
1038,230,2
1038,20,2
431,38,6
431,167,1
431,277,1
431,798,1
431,54,1
431,329,2
431,18,49
431,123,11
431,1135,9
431,564,1
431,63,6
431,4,77
431,885,1
431,75,1
431,57,1
431,663,2
431,158,1
431,703,1
431,1126,1
431,133,20
431,286,20
431,52,1
431,44,1
431,3,4
431,112,1
431,171,2
431,241,2
431,126,1
431,772,4
431,7,1
499,634,1
499,12,12
499,185,1
499,119,4
499,572,1
499,16,2
499,91,1
499,356,2
499,416,10
499,118,2
499,68,1
499,304,1
499,198,1
499,254,1
499,97,1
499,438,15
499,454,10
499,206,1
499,266,1
499,47,2
499,0,23
499,137,1
499,934,1
990,263,1
990,204,4
990,370,1
990,868,2
990,21,1
990,62,1
990,9,1
990,949,1
990,515,1
990,279,1
990,260,4
990,763,1
990,604,3
990,504,1
990,36,1
990,339,1
990,20,1
390,995,2
390,210,1
390,872,4
390,341,2
390,80,4
390,16,1
390,193,1
390,689,6
390,879,4
390,231,1
390,213,1
390,338,1
390,938,3
390,135,9
390,118,11
390,322,2
390,411,1
390,143,3
390,86,3
390,220,1
390,120,1
390,125,9
390,442,1
390,174,1
390,227,6
390,693,7
390,5,14
390,421,1
390,533,1
147,516,9
147,495,3
147,648,1
147,35,12
147,767,1
147,1095,2
147,50,21
147,507,3
147,49,33
147,506,7
147,37,27
147,754,9
147,16,1
147,782,1
147,794,1
147,522,1
147,1093,1
147,538,2
147,1119,1
147,278,23
147,630,9
147,336,4
147,312,3
147,40,13
147,22,26
147,59,8
147,372,2
147,21,21
147,524,3
147,550,1
147,586,1
147,175,2
147,62,3
147,124,15
147,9,2
147,949,1
147,577,1
147,317,1
147,156,1
147,279,10
147,316,1
147,299,2
147,218,11
147,51,2
147,53,20
147,260,13
147,95,2
147,763,3
147,187,10
147,78,1
147,30,13
147,273,1
147,36,10
147,10,32
147,48,3
147,339,3
147,886,1
147,478,4
147,732,1
147,910,1
147,823,1
147,20,22
1160,383,1
1160,1015,1
1130,116,1
1130,204,2
1130,42,1
1130,141,2
1130,29,3
1130,374,1
1130,56,2
1130,81,1
1130,9,1
1130,15,2
689,995,1
689,872,2
689,341,2
689,80,1
689,390,6
689,879,4
689,938,1
689,135,4
689,118,4
689,322,2
689,143,2
689,125,3
689,174,1
689,227,1
689,693,3
689,5,6
879,995,1
879,341,1
879,390,4
879,689,4
879,231,1
879,135,2
879,118,1
879,143,1
879,125,3
879,174,1
879,227,2
879,693,1
879,5,5
902,512,5
902,859,4
902,27,3
902,200,5
902,9,4
902,404,1
902,177,2
902,285,2
902,629,2
902,681,1
989,337,1
989,359,1
989,25,1
989,151,1
989,2,4
989,261,1
989,15,5
989,14,2
989,813,6
989,150,4
989,157,3
1051,1,3
1051,99,1
1051,13,3
1051,34,1
1051,60,1
1051,1061,1
1051,27,1
1051,200,1
1051,71,1
1051,1017,1
1051,917,1
1051,179,1
1051,1157,1
822,461,1
822,16,1
822,571,2
822,350,1
822,937,1
822,86,1
822,346,6
822,920,1
822,5,4
822,705,1
822,854,5
724,268,1
724,130,1
724,93,1
724,380,1
724,12,3
724,572,1
724,16,2
724,18,1
724,204,1
724,13,1
724,370,1
724,1092,1
724,326,1
724,309,1
724,360,1
724,73,1
724,161,3
724,350,1
724,282,1
724,198,1
724,4,1
724,371,1
724,9,1
724,654,2
724,327,1
724,300,1
724,449,1
724,256,1
724,5,3
724,155,1
724,365,1
724,366,1
724,98,2
724,206,1
724,199,1
724,0,5
724,934,1
724,87,1
278,516,7
278,495,2
278,648,1
278,35,8
278,50,16
278,49,22
278,506,5
278,37,18
278,754,2
278,16,1
278,782,1
278,794,1
278,522,1
278,1093,1
278,538,1
278,147,23
278,630,4
278,336,3
278,312,3
278,40,4
278,22,20
278,59,6
278,372,1
278,21,8
278,524,3
278,550,1
278,62,3
278,124,12
278,949,1
278,577,1
278,299,1
278,218,8
278,51,1
278,53,14
278,260,4
278,107,1
278,187,10
278,30,9
278,273,1
278,36,9
278,10,17
278,48,1
278,339,1
278,478,3
278,732,1
278,910,1
278,823,1
278,20,13
953,268,2
953,130,2
953,380,1
953,287,6
953,291,1
953,256,1
953,991,1
953,5,7
953,199,2
287,235,1
287,210,2
287,268,1
287,907,2
287,610,1
287,669,1
287,420,1
287,341,1
287,12,1
287,80,10
287,16,4
287,193,1
287,953,6
287,323,6
287,204,1
287,213,7
287,216,6
287,451,2
287,591,1
287,338,1
287,135,1
287,118,1
287,322,1
287,788,1
287,739,1
287,348,1
287,291,10
287,139,2
287,411,1
287,143,1
287,9,1
287,86,5
287,300,1
287,449,1
287,256,1
287,525,2
287,247,3
287,120,1
287,816,1
287,125,1
287,203,2
287,618,3
287,991,7
287,832,1
287,5,40
287,199,2
287,266,1
287,168,3
677,911,3
677,887,4
677,628,3
677,626,1
677,9,3
677,436,1
677,229,1
677,32,15
677,314,2
677,72,5
323,235,1
323,210,1
323,268,1
323,610,1
323,669,1
323,420,1
323,341,1
323,380,5
323,12,1
323,80,3
323,16,4
323,287,6
323,1116,1
323,213,12
323,216,6
323,833,1
323,135,1
323,118,1
323,322,1
323,291,3
323,139,1
323,143,1
323,9,1
323,86,3
323,482,2
323,543,2
323,327,5
323,300,5
323,449,2
323,531,1
323,256,4
323,525,5
323,247,10
323,816,1
323,203,1
323,618,2
323,476,1
323,5,32
323,199,1
323,266,1
323,168,8
295,650,3
295,651,3
295,1171,1
295,1060,1
295,662,4
295,16,1
295,580,1
295,716,3
295,336,1
295,312,1
295,21,1
295,797,2
295,524,1
295,593,4
295,1076,2
295,469,4
295,906,1
295,9,3
295,186,14
295,379,8
295,317,1
295,156,3
295,122,4
295,363,2
295,51,16
295,31,10
295,779,1
295,95,1
295,8,16
295,109,1
295,1090,1
295,30,2
295,602,4
295,988,2
295,82,1
295,838,3
295,987,2
1052,660,1
1052,4,1
1052,761,1
1052,52,2
1052,44,4
1052,721,1
630,516,1
630,35,7
630,50,1
630,507,2
630,49,12
630,506,1
630,37,5
630,754,4
630,147,9
630,278,4
630,40,4
630,22,5
630,59,1
630,21,10
630,124,1
630,9,1
630,218,2
630,53,3
630,260,3
630,187,1
630,78,1
630,30,2
630,36,4
630,10,6
630,20,10
699,35,12
699,248,7
699,40,1
699,691,7
699,22,1
699,21,3
699,62,3
699,9,2
699,515,1
699,279,2
699,795,8
699,387,11
699,48,2
699,339,2
699,230,8
699,20,1
881,38,3
881,466,1
881,259,1
881,54,1
881,18,1
881,246,1
881,123,5
881,269,1
881,564,12
881,173,3
881,158,1
881,703,10
881,918,2
881,133,10
881,368,1
881,286,2
881,3,1
881,112,1
881,241,1
881,772,1
881,7,1
1058,210,1
1058,668,2
1058,12,1
1058,291,6
1058,139,3
1058,5,3
1058,266,1
77,306,2
77,690,6
77,733,1
77,148,9
77,167,1
77,116,27
77,578,1
77,796,2
77,459,1
77,359,2
77,873,1
77,806,1
77,25,8
77,94,4
77,159,2
77,641,1
77,16,3
77,736,1
77,138,15
77,534,1
77,831,4
77,980,1
77,223,2
77,547,1
77,42,59
77,1028,1
77,2,46
77,141,46
77,29,46
77,152,4
77,189,4
77,261,2
77,487,3
77,373,1
77,397,1
77,282,1
77,750,1
77,145,2
77,4,1
77,26,12
77,556,1
77,479,2
77,96,14
77,56,45
77,249,1
77,81,16
77,321,3
77,9,6
77,519,2
77,79,9
77,638,3
77,369,2
77,751,6
77,296,4
77,88,12
77,236,5
77,113,18
77,418,1
77,153,6
77,704,1
77,763,1
77,111,3
77,194,42
77,101,3
77,606,1
77,419,3
77,393,1
77,694,3
77,78,2
77,15,18
77,14,26
77,623,1
77,44,1
77,497,10
77,150,1
77,481,1
77,585,3
77,157,9
77,696,5
77,67,8
77,423,1
77,688,1
77,319,2
77,237,3
583,23,15
583,337,2
583,297,4
583,162,1
583,985,1
583,70,8
583,941,2
583,880,4
583,255,5
583,463,1
583,261,3
583,799,4
583,6,3
583,9,4
583,85,5
583,384,4
583,101,1
583,1117,1
583,89,1
583,33,1
583,45,3
583,214,1
138,306,4
138,337,4
138,148,3
138,167,1
138,116,7
138,359,8
138,830,1
138,595,1
138,756,1
138,25,36
138,94,4
138,615,1
138,803,2
138,77,15
138,534,1
138,151,2
138,1139,1
138,42,10
138,2,67
138,141,8
138,29,5
138,152,3
138,189,1
138,261,14
138,447,8
138,487,17
138,373,1
138,145,2
138,4,1
138,26,10
138,556,1
138,479,1
138,96,2
138,56,25
138,249,3
138,321,2
138,9,2
138,399,1
138,305,1
138,427,1
138,79,17
138,638,1
138,369,3
138,672,1
138,88,3
138,113,2
138,361,1
138,153,1
138,111,6
138,194,11
138,393,1
138,78,3
138,15,5
138,738,3
138,14,30
138,44,3
138,150,2
138,585,1
138,157,34
138,858,5
138,1062,1
138,1059,1
138,67,5
138,423,4
138,635,1
138,319,2
138,237,2
104,38,26
104,1105,1
104,284,14
104,205,3
104,493,10
104,259,7
104,308,5
104,579,8
104,511,3
104,54,17
104,80,1
104,16,5
104,1185,1
104,940,1
104,678,14
104,535,2
104,123,2
104,370,1
104,395,3
104,169,31
104,164,10
104,682,1
104,373,1
104,567,6
104,424,16
104,494,4
104,84,11
104,617,1
104,92,50
104,257,8
104,75,14
104,835,1
104,381,15
104,253,26
104,114,6
104,545,2
104,127,11
104,517,3
104,9,5
104,1159,2
104,184,27
104,57,13
104,430,2
104,422,19
104,1137,3
104,158,7
104,405,13
104,316,5
104,1186,1
104,276,13
104,444,3
104,361,3
104,1074,1
104,945,1
104,107,5
104,101,1
104,932,1
104,202,9
104,530,1
104,742,3
104,286,1
104,464,4
104,3,96
104,574,4
104,233,21
104,557,4
104,301,1
104,527,1
104,182,8
104,166,6
104,126,4
104,307,3
104,39,16
104,7,72
104,766,2
678,38,1
678,579,3
678,511,1
678,16,1
678,104,14
678,164,4
678,567,5
678,424,11
678,494,1
678,84,1
678,381,9
678,405,13
678,444,1
678,945,2
678,101,1
678,742,2
678,3,6
678,574,1
678,233,17
678,166,1
426,228,2
426,277,11
426,54,1
426,18,10
426,252,1
426,251,3
426,63,15
426,4,54
426,1141,1
426,267,6
426,290,9
426,394,8
426,9,1
426,57,1
426,1045,1
426,979,4
426,687,19
426,207,32
426,202,1
426,288,4
426,52,18
426,44,1
426,3,2
426,112,1
426,171,13
426,307,1
426,39,2
426,7,10
534,148,1
534,595,3
534,25,3
534,615,4
534,159,4
534,641,2
534,803,1
534,77,1
534,138,1
534,151,1
534,836,6
534,42,1
534,2,19
534,141,1
534,29,1
534,152,2
534,189,3
534,26,4
534,1114,2
534,96,6
534,81,1
534,9,3
534,296,3
534,88,8
534,236,6
534,113,3
534,111,1
534,78,2
534,15,3
534,14,1
534,1062,1
534,696,1
534,860,1
534,67,2
1113,70,1
1113,16,1
1113,131,3
1113,28,2
1113,65,1
1113,121,2
1113,6,6
1113,24,1
1113,19,1
716,650,1
716,651,1
716,162,1
716,70,1
716,1060,1
716,295,3
716,28,2
716,797,1
716,799,1
716,175,1
716,100,1
716,9,1
716,186,2
716,379,3
716,577,1
716,51,1
716,31,1
716,8,1
716,1090,1
716,110,1
716,10,1
716,149,1
716,838,6
83,560,2
83,328,1
83,332,1
83,115,2
83,592,1
83,552,2
83,1,78
83,154,12
83,208,8
83,46,61
83,64,4
83,611,10
83,167,1
83,74,26
83,313,4
83,93,31
83,99,21
83,655,4
83,870,1
83,1009,1
83,728,6
83,76,2
83,829,1
83,1190,1
83,966,4
83,240,15
83,425,10
83,13,14
83,34,4
83,60,9
83,546,2
83,358,2
83,69,12
83,490,1
83,324,1
83,1177,1
83,412,3
83,548,5
83,245,1
83,27,7
83,225,3
83,217,1
83,160,2
83,146,3
83,128,2
83,165,4
83,625,2
83,9,14
83,399,1
83,1007,1
83,71,42
83,1000,1
83,183,4
83,627,1
83,827,4
83,521,9
83,95,5
83,107,2
83,101,8
83,509,1
83,325,4
83,365,6
83,901,1
83,362,6
83,500,2
83,727,7
83,179,2
83,746,1
83,631,2
83,1176,1
425,332,1
425,115,3
425,552,4
425,1,27
425,154,15
425,208,11
425,46,13
425,64,1
425,167,1
425,313,3
425,1180,2
425,83,10
425,13,1
425,60,4
425,69,4
425,225,3
425,217,1
425,160,2
425,146,2
425,128,2
425,165,3
425,9,6
425,71,1
425,101,1
425,901,1
425,362,9
425,500,12
425,746,1
425,244,1
231,755,5
231,1155,1
231,428,7
231,668,1
231,12,1
231,518,2
231,25,6
231,553,4
231,390,1
231,879,1
231,151,10
231,1269,1
231,819,1
231,1138,2
231,485,10
231,2,12
231,192,11
231,291,1
231,139,3
231,513,3
231,249,3
231,9,12
231,496,1
231,316,1
231,122,1
231,392,1
231,125,1
231,226,6
231,8,7
231,227,1
231,55,1
231,270,17
231,554,4
231,5,1
231,15,6
231,14,12
231,639,1
231,607,1
231,150,3
231,417,3
231,354,2
231,407,2
231,1154,1
1266,178,1
1266,17,1
714,38,1
714,804,1
714,617,1
714,919,1
714,114,1
714,267,1
714,517,1
714,85,16
714,770,1
714,258,1
714,207,1
714,1024,1
714,133,1
714,44,1
714,533,1
714,45,25
714,0,1
714,772,1
714,7,1
714,786,1
714,244,1
714,783,1
831,690,5
831,116,1
831,16,1
831,77,4
831,42,3
831,141,3
831,29,3
831,821,1
831,749,1
831,56,4
831,81,1
831,9,1
831,751,6
831,532,1
831,194,5
831,497,1
1158,439,2
1158,6,2
1158,982,1
1158,935,2
1041,780,2
1041,43,1
1041,12,2
1041,326,5
1041,366,3
1041,0,7
535,38,1
535,259,3
535,579,2
535,511,8
535,104,2
535,164,15
535,567,7
535,424,2
535,494,25
535,564,1
535,381,4
535,405,3
535,444,24
535,945,1
535,913,2
535,742,4
535,3,16
535,574,1
535,233,6
535,241,1
535,307,4
535,7,3
1030,25,1
1030,2,3
1030,152,1
1030,189,2
1030,252,1
1030,26,3
1030,638,1
1030,296,1
1030,1189,1
1030,111,3
1030,14,3
1030,481,1
1030,585,1
1030,67,2
1030,423,1
1030,237,1
1125,1124,1
1125,12,1
1125,0,1
1144,159,2
1144,2,6
1144,88,1
1144,113,1
1144,15,3
1144,14,4
414,239,4
414,103,5
414,658,1
414,80,1
414,922,2
414,605,4
414,181,2
414,42,2
414,434,3
414,222,1
414,584,1
414,514,3
414,848,1
414,58,14
414,238,6
414,229,6
414,686,2
414,32,14
414,11,10
414,314,4
414,101,1
414,172,1
414,155,1
414,72,4
414,489,3
488,560,4
488,1131,3
488,1,18
488,167,1
488,93,1
488,99,5
488,13,20
488,34,6
488,60,2
488,712,8
488,576,1
488,490,1
488,412,1
488,245,1
488,27,3
488,200,1
488,225,1
488,217,2
488,160,1
488,146,1
488,128,1
488,165,2
488,625,2
488,9,1
488,775,1
488,946,1
488,71,1
488,1193,1
488,101,1
488,365,1
488,500,1
488,179,4
488,398,2
488,746,1
488,1104,3
980,116,1
980,796,2
980,615,1
980,77,1
980,29,3
980,81,4
980,1013,4
980,419,4
980,15,1
753,929,1
753,657,3
753,456,1
753,16,1
753,601,7
753,652,5
753,9,1
753,8,2
753,109,2
996,1042,5
996,459,1
996,522,1
996,2,7
996,397,3
996,410,1
996,479,1
151,306,2
151,778,1
151,337,1
151,148,1
151,167,1
151,116,1
151,259,1
151,756,1
151,25,38
151,94,3
151,159,7
151,553,3
151,989,1
151,138,2
151,534,1
151,231,10
151,18,1
151,223,1
151,1138,1
151,42,3
151,2,119
151,152,1
151,309,1
151,189,4
151,261,1
151,447,1
151,1004,1
151,373,1
151,282,1
151,145,12
151,4,1
151,26,20
151,96,6
151,56,4
151,249,21
151,321,2
151,9,1
151,633,5
151,430,1
151,79,4
151,672,1
151,296,2
151,88,1
151,113,1
151,111,4
151,101,1
151,78,2
151,15,27
151,808,1
151,14,56
151,639,3
151,813,1
151,3,1
151,150,11
151,802,1
151,1086,1
151,581,3
151,585,1
151,157,1
151,67,7
151,423,1
151,635,1
151,7,1
91,211,2
91,271,3
91,807,3
91,596,1
91,43,2
91,12,24
91,119,14
91,215,1
91,275,13
91,16,1
91,757,1
91,499,1
91,223,1
91,1069,2
91,356,15
91,416,1
91,118,1
91,68,1
91,309,1
91,616,1
91,73,4
91,161,2
91,324,1
91,304,1
91,139,1
91,408,3
91,371,1
91,280,1
91,640,1
91,265,2
91,9,4
91,726,2
91,254,1
91,97,2
91,1244,1
91,741,2
91,843,3
91,334,1
91,400,1
91,438,1
91,551,4
91,343,3
91,620,1
91,250,1
91,258,6
91,921,2
91,140,9
91,895,2
91,144,2
91,107,1
91,353,1
91,132,9
91,303,2
91,1031,3
91,589,2
91,78,1
91,454,1
91,366,1
91,98,1
91,206,1
91,956,2
91,157,1
91,47,5
91,549,2
91,0,190
91,137,2
91,87,24
91,786,1
1179,925,1
1179,856,1
1179,814,1
1179,251,1
1179,4,1
1179,44,3
1179,7,2
839,228,3
839,38,2
839,23,3
839,377,2
839,1106,1
839,2,1
839,358,1
839,374,1
839,617,1
839,26,1
839,545,2
839,517,2
839,759,1
839,6,3
839,96,1
839,541,1
839,170,1
839,536,4
839,400,1
839,88,1
839,236,1
839,113,1
839,622,1
839,347,1
839,202,1
839,3,4
839,33,2
839,108,2
839,7,5
998,660,2
998,16,2
998,9,1
998,761,1
998,721,1
1173,337,1
1173,359,1
1173,1172,1
1173,2,1
1173,447,1
1173,157,1
922,239,1
922,103,9
922,944,1
922,359,1
922,414,2
922,2,1
922,447,2
922,6,1
922,177,3
922,238,2
922,11,3
922,157,1
922,423,1
1116,323,1
1116,327,1
1116,300,1
1116,525,2
1116,247,3
1116,5,4
1172,337,1
1172,359,1
1172,1173,1
1172,2,1
1172,447,1
1172,157,1
18,228,8
18,38,34
18,167,3
18,277,46
18,798,10
18,466,8
18,259,2
18,928,1
18,54,68
18,25,1
18,522,2
18,777,10
18,329,10
18,431,49
18,724,1
18,881,1
18,426,10
18,151,1
18,246,29
18,123,59
18,269,36
18,370,4
18,505,1
18,2,1
18,656,2
18,360,11
18,252,2
18,373,1
18,251,27
18,84,1
18,564,2
18,63,128
18,916,2
18,92,2
18,4,913
18,257,1
18,885,23
18,1141,3
18,75,1
18,465,7
18,267,16
18,290,9
18,394,4
18,249,1
18,9,2
18,57,6
18,663,22
18,173,37
18,1054,2
18,158,9
18,316,2
18,981,2
18,918,4
18,276,1
18,95,2
18,687,1
18,207,15
18,101,1
18,1201,1
18,932,1
18,288,27
18,393,2
18,78,1
18,530,1
18,133,81
18,14,1
18,368,12
18,286,31
18,464,1
18,984,1
18,52,63
18,44,66
18,3,75
18,112,72
18,171,31
18,241,25
18,182,1
18,528,10
18,126,4
18,307,6
18,772,7
18,39,14
18,7,134
204,38,1
204,23,1
204,747,1
204,1,4
204,46,1
204,333,4
204,657,2
204,35,1
204,116,1
204,955,1
204,637,1
204,456,5
204,502,1
204,707,1
204,12,1
204,730,1
204,49,1
204,37,2
204,80,1
204,615,1
204,163,3
204,16,6
204,990,4
204,1130,2
204,724,1
204,287,1
204,13,2
204,34,6
204,216,1
204,60,3
204,312,1
204,667,2
204,939,1
204,370,2
204,389,1
204,42,2
204,40,1
204,1092,1
204,141,2
204,29,6
204,22,1
204,142,4
204,59,1
204,868,1
204,21,2
204,324,1
204,586,1
204,612,1
204,685,1
204,175,2
204,62,5
204,63,4
204,4,1
204,331,3
204,96,1
204,56,3
204,81,3
204,9,16
204,1151,2
204,86,1
204,541,1
204,515,1
204,645,2
204,624,4
204,71,1
204,448,2
204,875,1
204,51,1
204,260,5
204,361,1
204,207,1
204,958,1
204,8,7
204,1107,1
204,642,1
204,353,1
204,865,1
204,460,1
204,101,1
204,274,5
204,345,1
204,5,3
204,109,2
204,419,1
204,78,1
204,15,4
204,30,1
204,273,1
204,575,2
204,984,1
204,52,1
204,44,2
204,3,2
204,604,2
204,504,1
204,33,1
204,36,5
204,10,2
204,241,1
204,860,1
204,0,5
204,82,7
204,191,3
204,20,3
204,396,1
204,87,1
204,7,3
1016,103,1
1016,181,7
1016,222,4
1016,9,1
1016,11,7
246,228,1
246,38,1
246,167,5
246,277,2
246,798,1
246,54,14
246,16,1
246,522,1
246,940,2
246,881,1
246,18,29
246,123,2
246,269,42
246,42,2
246,505,29
246,2,2
246,360,7
246,164,1
246,252,1
246,324,1
246,410,1
246,63,1
246,4,64
246,465,1
246,290,1
246,394,1
246,9,3
246,173,80
246,316,3
246,95,1
246,201,1
246,202,1
246,288,4
246,393,18
246,694,4
246,15,1
246,133,7
246,368,1
246,44,7
246,3,15
246,112,20
246,241,1
246,528,19
246,772,2
246,39,5
246,7,1
123,38,45
123,167,1
123,284,6
123,205,3
123,466,9
123,259,7
123,308,2
123,511,1
123,54,6
123,329,17
123,431,11
123,881,5
123,104,2
123,18,59
123,246,2
123,269,6
123,1167,2
123,181,1
123,395,2
123,169,2
123,656,1
123,360,5
123,164,4
123,576,1
123,424,1
123,84,7
123,222,1
123,564,18
123,63,2
123,617,1
123,92,5
123,4,46
123,257,2
123,885,1
123,919,1
123,75,10
123,381,1
123,114,5
123,127,2
123,517,2
123,9,3
123,184,1
123,57,6
123,173,3
123,158,20
123,703,11
123,316,4
123,1126,1
123,918,13
123,471,17
123,276,2
123,679,1
123,1201,4
123,202,3
123,530,9
123,133,108
123,368,3
123,286,17
123,52,1
123,44,1
123,3,42
123,112,3
123,233,1
123,557,1
123,301,19
123,241,5
123,182,4
123,166,6
123,126,28
123,772,7
123,39,16
123,7,22
1222,747,2
1222,10,4
269,228,3
269,878,1
269,466,1
269,54,8
269,940,1
269,881,1
269,18,36
269,246,42
269,123,6
269,370,1
269,360,12
269,324,1
269,251,4
269,63,3
269,4,49
269,465,3
269,267,1
269,290,1
269,394,1
269,9,1
269,57,1
269,173,66
269,158,1
269,316,3
269,207,4
269,1201,1
269,202,1
269,133,9
269,368,5
269,52,17
269,44,16
269,3,37
269,112,25
269,241,4
269,166,1
269,528,21
269,307,1
269,772,3
269,7,5
646,539,13
646,259,1
646,9,3
646,11,1
646,851,2
646,78,1
646,172,1
646,155,5
646,1212,2
646,3,1
646,559,2
962,268,5
962,130,3
962,80,1
962,850,3
962,227,1
962,5,5
962,594,3
13,560,6
13,698,1
13,328,4
13,332,11
13,1131,2
13,115,22
13,636,5
13,552,1
13,474,7
13,1,324
13,154,19
13,208,14
13,46,22
13,64,36
13,611,1
13,167,6
13,74,34
13,377,1
13,102,14
13,313,11
13,93,15
13,99,41
13,1048,1
13,655,2
13,870,4
13,1009,1
13,728,1
13,76,19
13,1108,1
13,1109,1
13,829,2
13,80,2
13,1190,1
13,16,4
13,240,12
13,1051,3
13,724,1
13,83,14
